qtr_date,cpi,pi,pi_l1,pi_l2,core_pce,core_pce_pi,core_pce_pi_l1,core_pce_pi_l2,exp_pi10,unrate,nairu,unrate_gap,unemp,job_open,v_u,gscpi,good4u_views,good4u_views_norm,good4u_views_log,y2021_2022
1953-07-01,26.843333333333334,1.8420593883595515,1.4998142805916714,-1.1503602802061863,,,,,,2.733333333333333,5.362958,-2.629624666666667,1715.3333333333333,,,,0.0,0.0,0.0,0
1953-10-01,26.89,0.6947892565719371,1.8420593883595515,1.4998142805916714,,,,,,3.6999999999999997,5.366582394,-1.6665823940000002,2334.3333333333335,,,,0.0,0.0,0.0,0
1954-01-01,26.953333333333333,0.9410021054966577,0.6947892565719371,1.8420593883595515,,,,,,5.266666666666667,5.369922,-0.10325533333333325,3338.3333333333335,,,,0.0,0.0,0.0,0
1954-04-01,26.91,-0.6436043222802112,0.9410021054966577,0.6947892565719371,,,,,,5.8,5.37301445,0.4269855499999995,3689.0,,,,0.0,0.0,0.0,0
1954-07-01,26.84,-1.0418610541334417,-0.6436043222802112,0.9410021054966577,,,,,,5.966666666666666,5.375902,0.5907646666666659,3813.3333333333335,,,,0.0,0.0,0.0,0
1954-10-01,26.756666666666664,-1.243859451242102,-1.0418610541334417,-0.6436043222802112,,,,,,5.333333333333333,5.378623999999999,-0.04529066666666637,3421.3333333333335,,,,0.0,0.0,0.0,0
1955-01-01,26.793333333333333,0.5477747510278519,-1.243859451242102,-1.0418610541334417,,,,,,4.733333333333333,5.38122,-0.6478866666666665,3014.6666666666665,,,,0.0,0.0,0.0,0
1955-04-01,26.756666666666664,-0.5477747510278519,0.5477747510278519,-1.243859451242102,,,,,,4.3999999999999995,5.383725,-0.9837250000000006,2832.3333333333335,,,,0.0,0.0,0.0,0
1955-07-01,26.776666666666667,0.29887921689422114,-0.5477747510278519,0.5477747510278519,,,,,,4.1000000000000005,5.386171,-1.2861709999999995,2698.0,,,,0.0,0.0,0.0,0
1955-10-01,26.856666666666666,1.1932886413534405,0.29887921689422114,-0.5477747510278519,,,,,,4.233333333333333,5.388586,-1.1552526666666667,2790.3333333333335,,,,0.0,0.0,0.0,0
1956-01-01,26.86,0.04964318963871506,1.1932886413534405,0.29887921689422114,,,,,,4.033333333333333,5.390996456,-1.3576631226666667,2678.6666666666665,,,,0.0,0.0,0.0,0
1956-04-01,27.036666666666665,2.6223113276207854,0.04964318963871506,1.1932886413534405,,,,,,4.2,5.39343,-1.1934300000000002,2797.6666666666665,,,,0.0,0.0,0.0,0
1956-07-01,27.316666666666666,4.121218843034136,2.6223113276207854,0.04964318963871506,,,,,,4.133333333333334,5.395917,-1.262583666666666,2762.6666666666665,,,,0.0,0.0,0.0,0
1956-10-01,27.55,3.402207630877818,4.121218843034136,2.6223113276207854,,,,,,4.133333333333334,5.398493,-1.2651596666666665,2740.6666666666665,,,,0.0,0.0,0.0,0
1957-01-01,27.776666666666667,3.2775216508328597,3.402207630877818,4.121218843034136,,,,,,3.9333333333333336,5.401198387000001,-1.4678650536666673,2642.3333333333335,,,,0.0,0.0,0.0,0
1957-04-01,28.013333333333332,3.393699033073716,3.2775216508328597,3.402207630877818,,,,,,4.1000000000000005,5.404080391,-1.3040803909999994,2722.0,,,,0.0,0.0,0.0,0
1957-07-01,28.263333333333335,3.553894135644775,3.393699033073716,3.2775216508328597,,,,,,4.233333333333333,5.407184601,-1.1738512676666666,2828.6666666666665,,,,0.0,0.0,0.0,0
1957-10-01,28.400000000000002,1.929529007743369,3.553894135644775,3.393699033073716,,,,,,4.933333333333334,5.410558,-0.4772246666666664,3316.6666666666665,,,,0.0,0.0,0.0,0
1958-01-01,28.736666666666668,4.713898554625473,1.929529007743369,3.553894135644775,,,,,,6.3,5.41424036,0.8857596399999998,4223.333333333333,,,,0.0,0.0,0.0,0
1958-04-01,28.930000000000003,2.682090973728002,4.713898554625473,1.929529007743369,,,,,,7.366666666666667,5.418266,1.9484006666666671,4993.666666666667,,,,0.0,0.0,0.0,0
1958-07-01,28.913333333333338,-0.23050769957340123,2.682090973728002,4.713898554625473,,,,,,7.333333333333333,5.422658443,1.9106748903333326,4975.0,,,,0.0,0.0,0.0,0
1958-10-01,28.94333333333333,0.4148182661333877,-0.23050769957340123,2.682090973728002,,,,,,6.366666666666667,5.427429,0.9392376666666671,4316.333333333333,,,,0.0,0.0,0.0,0
1959-01-01,28.993333333333336,0.6904092387754801,0.4148182661333877,-0.23050769957340123,15.515,,,,,5.833333333333333,5.432576656,0.40075667733333287,3944.6666666666665,,,,0.0,0.0,0.0,0
1959-04-01,29.043333333333333,0.6892196294812081,0.6904092387754801,0.4148182661333877,15.597999999999999,2.1341612031850588,,,,5.1000000000000005,5.438085556,-0.33808555599999934,3493.0,,,,0.0,0.0,0.0,0
1959-07-01,29.19333333333333,2.0605620520226964,0.6892196294812081,0.6904092387754801,15.702333333333334,2.6666481442566337,2.1341612031850588,,,5.266666666666667,5.4439269999999995,-0.1772603333333329,3630.3333333333335,,,,0.0,0.0,0.0,0
1959-10-01,29.37,2.4133490021545967,2.0605620520226964,0.6892196294812081,15.792333333333334,2.2861075733146663,2.6666481442566337,2.1341612031850588,,5.6000000000000005,5.450064,0.1499360000000003,3855.3333333333335,,,,0.0,0.0,0.0,0
1960-01-01,29.396666666666665,0.3630176085803072,2.4133490021545967,2.0605620520226964,15.842333333333334,1.2644366931318984,2.2861075733146663,2.6666481442566337,,5.133333333333334,5.45645237,-0.3231190366666663,3556.6666666666665,,,,0.0,0.0,0.0,0
1960-04-01,29.573333333333334,2.396706056808817,0.3630176085803072,2.4133490021545967,15.902333333333333,1.5120668193702613,1.2644366931318984,2.2861075733146663,,5.233333333333333,5.463051,-0.2297176666666667,3651.6666666666665,,,,0.0,0.0,0.0,0
1960-07-01,29.59,0.22536481524664254,2.396706056808817,0.3630176085803072,15.964666666666666,1.5648391836506903,1.5120668193702613,1.2644366931318984,,5.533333333333334,5.469829559,0.0635037743333342,3888.6666666666665,,,,0.0,0.0,0.0,0
1960-10-01,29.78,2.5602243374978073,0.22536481524664254,2.396706056808817,16.017,1.3090844974168903,1.5648391836506903,1.5120668193702613,,6.266666666666666,5.47677,0.7898966666666656,4399.666666666667,,,,0.0,0.0,0.0,0
1961-01-01,29.84,0.8050992318789696,2.5602243374978073,0.22536481524664254,16.04433333333333,0.6820262818447276,1.3090844974168903,1.5648391836506903,,6.8,5.483875,1.3161249999999995,4785.333333333333,,,,0.0,0.0,0.0,0
1961-04-01,29.83,-0.1340707235613081,0.8050992318789696,2.5602243374978073,16.096999999999998,1.3108781333286856,0.6820262818447276,1.3090844974168903,,7.0,5.4911650000000005,1.5088349999999995,4927.0,,,,0.0,0.0,0.0,0
1961-07-01,29.94666666666667,1.5613692941684576,-0.1340707235613081,0.8050992318789696,16.166999999999998,1.7356833581507303,1.3108781333286856,0.6820262818447276,,6.766666666666667,5.498675346000001,1.267991320666666,4762.0,,,,0.0,0.0,0.0,0
1961-10-01,29.99,0.5783883995357897,1.5613692941684576,-0.1340707235613081,16.20566666666667,0.9555390775242145,1.7356833581507303,1.3108781333286856,,6.2,5.506455421,0.6935445790000001,4348.333333333333,,,,0.0,0.0,0.0,0
1962-01-01,30.106666666666666,1.5530553649517387,0.5783883995357897,1.5613692941684576,16.265666666666664,1.4782286312740922,0.9555390775242145,1.7356833581507303,,5.633333333333333,5.514558999999999,0.11877433333333354,3957.6666666666665,,,,0.0,0.0,0.0,0
1962-04-01,30.22,1.5029302685185542,1.5530553649517387,0.5783883995357897,16.328333333333333,1.5381172948123023,1.4782286312740922,0.9555390775242145,,5.533333333333334,5.523042,0.010291333333333874,3871.0,,,,0.0,0.0,0.0,0
1962-07-01,30.30666666666667,1.1455013886557452,1.5029302685185542,1.5530553649517387,16.382,1.3125323859657811,1.5381172948123023,1.4782286312740922,,5.566666666666666,5.531950473999999,0.034716192666667034,3931.0,,,,0.0,0.0,0.0,0
1962-10-01,30.38,0.966714740557606,1.1455013886557452,1.5029302685185542,16.412666666666667,0.7480893382336262,1.3125323859657811,1.5381172948123023,,5.533333333333334,5.5413239999999995,-0.00799066666666537,3911.3333333333335,,,,0.0,0.0,0.0,0
1963-01-01,30.47666666666667,1.2707465362394643,0.966714740557606,1.1455013886557452,16.467,1.321993518747,0.7480893382336262,1.3125323859657811,,5.766666666666667,5.551188,0.21547866666666682,4128.0,,,,0.0,0.0,0.0,0
1963-04-01,30.53333333333333,0.7430478014997632,1.2707465362394643,0.966714740557606,16.529333333333334,1.5112808287716106,1.321993518747,0.7480893382336262,,5.733333333333333,5.561552,0.17178133333333356,4083.0,,,,0.0,0.0,0.0,0
1963-07-01,30.72,2.437970106998577,0.7430478014997632,1.2707465362394643,16.593,1.537735749143998,1.5112808287716106,1.321993518747,,5.5,5.572411,-0.07241099999999978,3962.0,,,,0.0,0.0,0.0,0
1963-10-01,30.80333333333333,1.083600380947125,2.437970106998577,0.7430478014997632,16.673000000000002,1.9238899590684255,1.537735749143998,1.5112808287716106,,5.566666666666666,5.583747387000001,-0.0170807203333343,4037.6666666666665,,,,0.0,0.0,0.0,0
1964-01-01,30.930000000000003,1.6414709860557153,1.083600380947125,2.437970106998577,16.743666666666666,1.6917730954455479,1.9238899590684255,1.537735749143998,,5.466666666666666,5.595527649,-0.1288609823333342,3970.3333333333335,,,,0.0,0.0,0.0,0
1964-04-01,30.98,0.6460993166976792,1.6414709860557153,1.083600380947125,16.793333333333333,1.184761975767401,1.6917730954455479,1.9238899590684255,,5.2,5.607705999999999,-0.40770599999999924,3832.0,,,,0.0,0.0,0.0,0
1964-07-01,31.05,0.902789356306144,0.6460993166976792,1.6414709860557153,16.84,1.1100106231305418,1.184761975767401,1.6917730954455479,,5.0,5.620222569,-0.6202225690000001,3658.3333333333335,,,,0.0,0.0,0.0,0
1964-10-01,31.19333333333333,1.8422353561890148,0.902789356306144,0.6460993166976792,16.883,1.0200758723504677,1.1100106231305418,1.184761975767401,,4.966666666666666,5.633007,-0.6663403333333342,3642.6666666666665,,,,0.0,0.0,0.0,0
1965-01-01,31.290000000000003,1.2376643643321472,1.8422353561890148,0.902789356306144,16.94666666666667,1.5055836632347663,1.0200758723504677,1.1100106231305418,,4.8999999999999995,5.645976999999999,-0.7459769999999999,3604.0,,,,0.0,0.0,0.0,0
1965-04-01,31.49,2.5485909728569567,1.2376643643321472,1.8422353561890148,16.999333333333336,1.241187979137237,1.5055836632347663,1.0200758723504677,,4.666666666666667,5.659044000000001,-0.9923773333333337,3471.3333333333335,,,,0.0,0.0,0.0,0
1965-07-01,31.583333333333332,1.1838080725970812,2.5485909728569567,1.2376643643321472,17.052000000000003,1.2373485207909596,1.241187979137237,1.5055836632347663,,4.366666666666667,5.672116,-1.3054493333333328,3257.0,,,,0.0,0.0,0.0,0
1965-10-01,31.75,2.1052680177099603,1.1838080725970812,2.5485909728569567,17.108666666666668,1.3270635306140477,1.2373485207909596,1.241187979137237,,4.1000000000000005,5.685105,-1.5851049999999995,3082.3333333333335,,,,0.0,0.0,0.0,0
1966-01-01,32.04666666666666,3.7201793836015185,2.1052680177099603,1.1838080725970812,17.194333333333333,1.9978857770265535,1.3270635306140477,1.2373485207909596,,3.8666666666666667,5.69793,-1.8312633333333337,2898.3333333333335,,,,0.0,0.0,0.0,0
1966-04-01,32.336666666666666,3.6034414029511908,3.7201793836015185,2.1052680177099603,17.334333333333333,3.2436993539228354,1.9978857770265535,1.3270635306140477,,3.8333333333333335,5.710529,-1.8771956666666667,2883.3333333333335,,,,0.0,0.0,0.0,0
1966-07-01,32.61666666666667,3.4486511475572357,3.6034414029511908,3.7201793836015185,17.477333333333334,3.286273092590619,3.2436993539228354,1.9978857770265535,,3.766666666666667,5.722861,-1.956194333333333,2858.0,,,,0.0,0.0,0.0,0
1966-10-01,32.88333333333333,3.257015450615519,3.4486511475572357,3.6034414029511908,17.628333333333334,3.4410611294228843,3.286273092590619,3.2436993539228354,,3.6999999999999997,5.734915,-2.0349150000000003,2826.6666666666665,,,,0.0,0.0,0.0,0
1967-01-01,32.96666666666667,1.0124024640168372,3.257015450615519,3.4486511475572357,17.725333333333335,2.194968783705775,3.4410611294228843,3.286273092590619,,3.8333333333333335,5.746704,-1.9133706666666668,2924.0,,,,0.0,0.0,0.0,0
1967-04-01,33.166666666666664,2.419362214352283,1.0124024640168372,3.257015450615519,17.843999999999998,2.6689756779388674,2.194968783705775,3.4410611294228843,,3.8333333333333335,5.75827,-1.924936666666667,2938.6666666666665,,,,0.0,0.0,0.0,0
1967-07-01,33.5,4.000033333833386,2.419362214352283,1.0124024640168372,18.006,3.6150873681068063,2.6689756779388674,2.194968783705775,,3.7999999999999994,5.769672,-1.9696720000000005,2949.0,,,,0.0,0.0,0.0,0
1967-10-01,33.86666666666667,4.354323058100462,4.000033333833386,2.419362214352283,18.18766666666667,4.015469202566813,3.6150873681068063,2.6689756779388674,,3.9,5.780983999999999,-1.8809839999999993,3075.6666666666665,,,,0.0,0.0,0.0,0
1968-01-01,34.199999999999996,3.9177590369149584,4.354323058100462,4.000033333833386,18.395,4.534071945614215,4.015469202566813,3.6150873681068063,,3.733333333333333,5.792286,-2.058952666666667,2918.6666666666665,,,,0.0,0.0,0.0,0
1968-04-01,34.53333333333333,3.879758835485525,3.9177590369149584,4.354323058100462,18.608999999999998,4.6265784409410315,4.534071945614215,4.015469202566813,,3.5666666666666664,5.803658485,-2.2369918183333333,2795.6666666666665,,,,0.0,0.0,0.0,0
1968-07-01,35.0,5.369208132856151,3.879758835485525,3.9177590369149584,18.816999999999997,4.4461527613668395,4.6265784409410315,4.534071945614215,,3.533333333333333,5.815175533,-2.2818421996666665,2779.0,,,,0.0,0.0,0.0,0
1968-10-01,35.43333333333333,4.921974076151514,5.369208132856151,3.879758835485525,19.036,4.628482678542767,4.4461527613668395,4.6265784409410315,,3.4,5.826905,-2.426905,2696.3333333333335,,,,0.0,0.0,0.0,0
1969-01-01,35.86666666666667,4.862144951912839,4.921974076151514,5.369208132856151,19.244,4.346960231337249,4.628482678542767,4.4461527613668395,,3.4,5.838901,-2.438901,2707.3333333333335,,,,0.0,0.0,0.0,0
1969-04-01,36.43333333333333,6.270298981923439,4.862144951912839,4.921974076151514,19.474333333333334,4.759214164965009,4.346960231337249,4.628482678542767,,3.4333333333333336,5.8512096410000005,-2.417876307666667,2762.3333333333335,,,,0.0,0.0,0.0,0
1969-07-01,36.93333333333333,5.452151652276349,6.270298981923439,4.862144951912839,19.698999999999998,4.588205513839405,4.759214164965009,4.346960231337249,,3.5666666666666664,5.8638639999999995,-2.297197333333333,2921.3333333333335,,,,0.0,0.0,0.0,0
1969-10-01,37.5,6.090578932516522,5.452151652276349,6.270298981923439,19.930333333333333,4.6699945022016465,4.588205513839405,4.759214164965009,,3.5666666666666664,5.876888,-2.3102213333333337,2929.6666666666665,,,,0.0,0.0,0.0,0
1970-01-01,38.1,6.349339662516051,6.090578932516522,5.452151652276349,20.147333333333332,4.331631827061599,4.6699945022016465,4.588205513839405,,4.166666666666667,5.890298367000001,-1.7236317003333337,3429.6666666666665,,,,0.0,0.0,0.0,0
1970-04-01,38.63333333333333,5.560471817976342,6.349339662516051,6.090578932516522,20.375333333333334,4.501232021571333,4.331631827061599,4.6699945022016465,,4.766666666666667,5.9041,-1.137433333333333,3929.0,,,,0.0,0.0,0.0,0
1970-07-01,39.03333333333333,4.120208103186229,5.560471817976342,6.349339662516051,20.602,4.425255820078711,4.501232021571333,4.331631827061599,,5.166666666666667,5.918292,-0.7516253333333331,4295.666666666667,,,,0.0,0.0,0.0,0
1970-10-01,39.6,5.765254529949182,4.120208103186229,5.560471817976342,20.891333333333332,5.578496584947423,4.425255820078711,4.501232021571333,,5.833333333333333,5.932861,-0.0995276666666669,4855.0,,,,0.0,0.0,0.0,0
1971-01-01,39.93333333333333,3.3529115011218025,5.765254529949182,4.120208103186229,21.156000000000002,5.035661311945283,5.578496584947423,4.425255820078711,,5.933333333333334,5.947782,-0.014448666666666554,4958.666666666667,,,,0.0,0.0,0.0,0
1971-04-01,40.300000000000004,3.6560287757593457,3.3529115011218025,5.765254529949182,21.397333333333332,4.5371001870508465,5.035661311945283,5.578496584947423,,5.900000000000001,5.9630160000000005,-0.0630159999999993,4968.0,,,,0.0,0.0,0.0,0
1971-07-01,40.699999999999996,3.950649398364625,3.6560287757593457,3.3529115011218025,21.599,3.752285460302396,4.5371001870508465,5.035661311945283,,6.033333333333334,5.978505611,0.054827722333333995,5070.333333333333,,,,0.0,0.0,0.0,0
1971-10-01,41.0,2.9375897023035336,3.950649398364625,3.6560287757593457,21.722333333333335,2.2775599374066147,3.752285460302396,4.5371001870508465,,5.933333333333334,5.994177,-0.060843666666666074,5089.666666666667,,,,0.0,0.0,0.0,0
1972-01-01,41.333333333333336,3.238884093047645,2.9375897023035336,3.950649398364625,21.930666666666667,3.818017823560993,2.2775599374066147,3.752285460302396,,5.766666666666667,6.00994,-0.24327333333333367,4995.0,,,,0.0,0.0,0.0,0
1972-04-01,41.6,2.5723561321163047,3.238884093047645,2.9375897023035336,22.078999999999997,2.696387521467969,3.818017823560993,2.2775599374066147,,5.7,6.025690556,-0.32569055599999963,4934.666666666667,,,,0.0,0.0,0.0,0
1972-07-01,41.93333333333333,3.19235533240505,2.5723561321163047,3.238884093047645,22.245,2.996133491919828,2.696387521467969,3.818017823560993,,5.566666666666666,6.041316999999999,-0.47465033333333295,4900.333333333333,,,,0.0,0.0,0.0,0
1972-10-01,42.36666666666667,4.112333571627325,3.19235533240505,2.5723561321163047,22.384666666666664,2.5035745600284542,2.996133491919828,2.696387521467969,,5.366666666666667,6.056706,-0.690039333333333,4673.333333333333,,,,0.0,0.0,0.0,0
1973-01-01,43.03333333333333,6.245247862875303,4.112333571627325,3.19235533240505,22.540666666666667,2.7779538257489023,2.5035745600284542,2.996133491919828,,4.933333333333334,6.071745396,-1.1384120626666663,4390.666666666667,,,,0.0,0.0,0.0,0
1973-04-01,43.93333333333334,8.279329686324033,6.245247862875303,4.112333571627325,22.84766666666667,5.411164663720669,2.7779538257489023,2.5035745600284542,,4.933333333333334,6.086335,-1.1530016666666665,4383.666666666667,,,,0.0,0.0,0.0,0
1973-07-01,44.800000000000004,7.813922408256957,8.279329686324033,6.245247862875303,23.151333333333337,5.281350953724306,5.411164663720669,2.7779538257489023,,4.8,6.10038662,-1.3003866200000003,4320.0,,,,0.0,0.0,0.0,0
1973-10-01,45.93333333333334,9.993172196203659,7.813922408256957,8.279329686324033,23.473666666666663,5.530740481251151,5.281350953724306,5.411164663720669,,4.766666666666667,6.113830566,-1.3471638993333332,4343.0,,,,0.0,0.0,0.0,0
1974-01-01,47.29999999999999,11.727690234575405,9.993172196203659,7.813922408256957,23.876666666666665,6.808986595624589,5.530740481251151,5.281350953724306,,5.133333333333333,6.126616478,-0.993283144666667,4669.666666666667,,,,0.0,0.0,0.0,0
1974-04-01,48.56666666666666,10.570851614064836,11.727690234575405,9.993172196203659,24.47,9.818474198531923,6.808986595624589,5.530740481251151,,5.2,6.138715,-0.9387150000000002,4750.0,,,,0.0,0.0,0.0,0
1974-07-01,49.93333333333334,11.100543152784148,10.570851614064836,11.727690234575405,25.16933333333333,11.271377913518954,9.818474198531923,6.808986595624589,,5.633333333333333,6.150114536,-0.5167812026666674,5174.0,,,,0.0,0.0,0.0,0
1974-10-01,51.46666666666667,12.098226603022688,11.100543152784148,10.570851614064836,25.784333333333336,9.656300042058596,11.271377913518954,9.818474198531923,,6.6000000000000005,6.16081953,0.43918047000000016,6099.666666666667,,,,0.0,0.0,0.0,0
1975-01-01,52.56666666666666,8.459142551326693,12.098226603022688,11.100543152784148,26.288,7.738195580555285,9.656300042058596,11.271377913518954,,8.266666666666666,6.170844000000001,2.095822666666665,7666.333333333333,,,,0.0,0.0,0.0,0
1975-04-01,53.199999999999996,4.790476418686218,8.459142551326693,12.098226603022688,26.688666666666666,6.050577834166404,7.738195580555285,9.656300042058596,,8.866666666666667,6.180209,2.6864576666666675,8287.666666666666,,,,0.0,0.0,0.0,0
1975-07-01,54.26666666666667,7.9407074210926964,4.790476418686218,8.459142551326693,27.089,5.955494217974078,6.050577834166404,7.738195580555285,,8.466666666666667,6.188934,2.277732666666667,7992.666666666667,,,,0.0,0.0,0.0,0
1975-10-01,55.26666666666667,7.303915653101711,7.9407074210926964,4.790476418686218,27.530333333333335,6.464274263736591,5.955494217974078,6.050577834166404,,8.299999999999999,6.197032452,2.1029675479999987,7811.666666666667,,,,0.0,0.0,0.0,0
1976-01-01,55.9,4.557770451187437,7.303915653101711,7.9407074210926964,27.948666666666668,6.032426857947826,6.464274263736591,5.955494217974078,,7.733333333333333,6.204509,1.5288243333333336,7363.333333333333,,,,0.0,0.0,0.0,0
1976-04-01,56.4,3.5619113371840427,4.557770451187437,7.303915653101711,28.284000000000002,4.770711805008077,6.032426857947826,6.464274263736591,,7.566666666666666,6.211358000000001,1.3553086666666658,7235.0,,,,0.0,0.0,0.0,0
1976-07-01,57.300000000000004,6.332586086672265,3.5619113371840427,4.557770451187437,28.727,6.216469332238361,4.770711805008077,6.032426857947826,,7.733333333333333,6.217563,1.5157703333333332,7462.666666666667,,,,0.0,0.0,0.0,0
1976-10-01,58.13333333333333,5.775439634430057,6.332586086672265,3.5619113371840427,29.176666666666666,6.212742401458549,6.216469332238361,4.770711805008077,,7.766666666666667,6.2230989999999995,1.5435676666666671,7531.666666666667,,,,0.0,0.0,0.0,0
1977-01-01,59.199999999999996,7.272927633276183,5.775439634430057,6.332586086672265,29.667666666666666,6.675394113945821,6.212742401458549,6.216469332238361,,7.5,6.227931,1.2720690000000001,7343.333333333333,,,,0.0,0.0,0.0,0
1977-04-01,60.23333333333333,6.921746816045271,7.272927633276183,5.775439634430057,30.121,6.065925820269769,6.675394113945821,6.212742401458549,,7.133333333333333,6.232016562999999,0.9013167703333336,7034.666666666667,,,,0.0,0.0,0.0,0
1977-07-01,61.06666666666666,5.4961018567389885,6.921746816045271,7.272927633276183,30.622,6.598440788451043,6.065925820269769,6.675394113945821,,6.8999999999999995,6.235309,0.6646909999999995,6835.0,,,,0.0,0.0,0.0,0
1977-10-01,61.96666666666667,5.8521769949472,5.4961018567389885,6.921746816045271,31.066999999999997,5.770983078681802,6.598440788451043,6.065925820269769,,6.666666666666667,6.237757,0.42890966666666674,6654.666666666667,,,,0.0,0.0,0.0,0
1978-01-01,63.03333333333333,6.826832374805392,5.8521769949472,5.4961018567389885,31.551666666666666,6.192100485662344,5.770983078681802,6.598440788451043,,6.333333333333333,6.239311,0.09402233333333321,6381.333333333333,,,,0.0,0.0,0.0,0
1978-04-01,64.46666666666667,8.993842941913144,6.826832374805392,5.8521769949472,32.096,6.841999194304371,6.192100485662344,5.770983078681802,,6.0,6.239927,-0.23992699999999978,6111.666666666667,,,,0.0,0.0,0.0,0
1978-07-01,65.96666666666667,9.20050783573032,8.993842941913144,6.826832374805392,32.64666666666667,6.80453833061474,6.841999194304371,6.192100485662344,,6.033333333333334,6.239574432,-0.2062410986666663,6171.333333333333,,,,0.0,0.0,0.0,0
1978-10-01,67.5,9.19121357522954,9.20050783573032,8.993842941913144,33.23266666666667,7.11622812474868,6.80453833061474,6.841999194304371,,5.8999999999999995,6.23823452,-0.3382345200000003,6084.0,,,,0.0,0.0,0.0,0
1979-01-01,69.2,9.949305898055982,9.19121357522954,9.20050783573032,33.68666666666667,5.4275133110877505,7.11622812474868,6.80453833061474,,5.866666666666667,6.235909462,-0.36924279533333326,6130.333333333333,,,,0.0,0.0,0.0,0
1979-04-01,71.39999999999999,12.518802688765618,9.949305898055982,9.19121357522954,34.42733333333334,8.699484528236567,5.4275133110877505,7.11622812474868,,5.7,6.232616999999999,-0.5326169999999992,5956.0,,,,0.0,0.0,0.0,0
1979-07-01,73.7,12.68197193990126,12.518802688765618,9.949305898055982,35.062666666666665,7.314445668756697,8.699484528236567,5.4275133110877505,,5.866666666666667,6.228393555,-0.3617268883333331,6168.666666666667,,,,0.0,0.0,0.0,0
1979-10-01,76.03333333333335,12.467616570776485,12.68197193990126,12.518802688765618,35.794000000000004,8.257337962832345,7.314445668756697,8.699484528236567,,5.966666666666666,6.22329,-0.25662333333333454,6286.333333333333,,,,0.0,0.0,0.0,0
1980-01-01,79.03333333333333,15.479145512406944,12.467616570776485,12.68197193990126,36.669666666666664,9.667844145593207,8.257337962832345,7.314445668756697,,6.3,6.216386693,0.08361330700000025,6704.666666666667,,,,0.0,0.0,0.0,0
1980-04-01,81.7,13.273718985082894,15.479145512406944,12.467616570776485,37.49,8.849735515448387,9.667844145593207,8.257337962832345,,7.333333333333333,6.209639096,1.123694237333333,7813.333333333333,,,,0.0,0.0,0.0,0
1980-07-01,83.23333333333333,7.437562700664202,13.273718985082894,15.479145512406944,38.324666666666666,8.807798571715608,8.849735515448387,9.667844145593207,,7.666666666666667,6.202295381,1.464371285666667,8221.666666666666,,,,0.0,0.0,0.0,0
1980-10-01,85.56666666666666,11.059156236546741,7.437562700664202,13.273718985082894,39.25833333333333,9.628003496354154,8.807798571715608,8.849735515448387,,7.3999999999999995,6.194459177000001,1.2055408229999989,7943.0,,,,0.0,0.0,0.0,0
1981-01-01,87.93333333333334,10.913260962448135,11.059156236546741,7.437562700664202,40.129333333333335,8.777534218946847,9.628003496354154,8.807798571715608,,7.433333333333334,6.186199247,1.2471340863333333,8034.666666666667,,,,0.0,0.0,0.0,0
1981-04-01,89.76666666666667,8.25390381373552,10.913260962448135,11.059156236546741,40.88766666666667,7.488359046499049,8.777534218946847,9.628003496354154,,7.3999999999999995,6.177583755,1.2224162449999998,8047.0,,,,0.0,0.0,0.0,0
1981-07-01,92.26666666666667,10.987689570384518,8.25390381373552,10.913260962448135,41.64066666666667,7.299513913421407,7.488359046499049,8.777534218946847,,7.3999999999999995,6.168682747999999,1.2313172520000002,8043.0,,,,0.0,0.0,0.0,0
1981-10-01,93.76666666666667,6.450596700918609,10.987689570384518,8.25390381373552,42.38133333333334,7.052303944498206,7.299513913421407,7.488359046499049,,8.233333333333334,6.159570815,2.073762518333334,8980.666666666666,,,,0.0,0.0,0.0,0
1982-01-01,94.60000000000001,3.5392196920525976,6.450596700918609,10.987689570384518,43.001666666666665,5.812344362375477,7.052303944498206,7.299513913421407,,8.833333333333334,6.15031772,2.6830156133333336,9665.666666666666,,,,0.0,0.0,0.0,0
1982-04-01,95.96666666666665,5.737373156874881,3.5392196920525976,6.450596700918609,43.583333333333336,5.374375857830138,5.812344362375477,7.052303944498206,,9.433333333333334,6.140985575,3.2923477583333334,10372.333333333334,,,,0.0,0.0,0.0,0
1982-07-01,97.63333333333333,6.887222486223266,5.737373156874881,3.5392196920525976,44.282000000000004,6.36138386473899,5.374375857830138,5.812344362375477,,9.9,6.131626467,3.768373533,10982.333333333334,,,,0.0,0.0,0.0,0
1982-10-01,97.93333333333334,1.2272039624356523,6.887222486223266,5.737373156874881,44.898666666666664,5.531929899447441,6.36138386473899,5.374375857830138,,10.666666666666666,6.122280081,4.544386585666666,11839.333333333334,,,,0.0,0.0,0.0,0
1983-01-01,98.0,0.27220143956192544,1.2272039624356523,6.887222486223266,45.48833333333334,5.219113653750185,5.531929899447441,6.36138386473899,,10.366666666666667,6.112972149,4.253694517666667,11495.666666666666,,,,0.0,0.0,0.0,0
1983-04-01,99.13333333333333,4.599306674948878,0.27220143956192544,1.2272039624356523,45.83633333333333,3.048479208060506,5.219113653750185,5.531929899447441,,10.133333333333333,6.103713742,4.029619591333333,11222.666666666666,,,,0.0,0.0,0.0,0
1983-07-01,100.10000000000001,3.8815763852923624,4.599306674948878,0.27220143956192544,46.532999999999994,6.0338629875230865,3.048479208060506,5.219113653750185,,9.366666666666667,6.094500727000001,3.2721659396666665,10484.333333333334,,,,0.0,0.0,0.0,0
